id,month,label
173,1998-12-01,employment
174,1998-12-01,employment
175,1998-12-01,HE
176,1998-12-01,employment
177,1998-12-01,employment
178,1998-12-01,employment
179,1998-12-01,employment
180,1998-12-01,employment
181,1998-12-01,HE
182,1998-12-01,employment
183,1998-12-01,employment
184,1998-12-01,employment
185,1998-12-01,employment
186,1998-12-01,employment
187,1998-12-01,employment
188,1998-12-01,joblessness
189,1998-12-01,employment
190,1998-12-01,employment
191,1998-12-01,employment
192,1998-12-01,employment
193,1998-12-01,employment
194,1998-12-01,employment
195,1998-12-01,employment
196,1998-12-01,joblessness
197,1998-12-01,employment
198,1998-12-01,HE
199,1998-12-01,employment
200,1998-12-01,employment
201,1998-12-01,employment
202,1998-12-01,employment
203,1998-12-01,employment
204,1998-12-01,employment
205,1998-12-01,employment
206,1998-12-01,HE
207,1998-12-01,HE
208,1998-12-01,HE
209,1998-12-01,employment
210,1998-12-01,employment
211,1998-12-01,employment
212,1998-12-01,employment
213,1998-12-01,employment
214,1998-12-01,employment
215,1998-12-01,employment
216,1998-12-01,HE
217,1998-12-01,employment
218,1998-12-01,employment
219,1998-12-01,joblessness
220,1998-12-01,HE
221,1998-12-01,joblessness
222,1998-12-01,FE
223,1998-12-01,employment
224,1998-12-01,employment
225,1998-12-01,employment
226,1998-12-01,joblessness
227,1998-12-01,joblessness
228,1998-12-01,HE
229,1998-12-01,joblessness
230,1998-12-01,HE
231,1998-12-01,joblessness
232,1998-12-01,joblessness
233,1998-12-01,HE
234,1998-12-01,HE
235,1998-12-01,HE
236,1998-12-01,HE
237,1998-12-01,employment
238,1998-12-01,HE
239,1998-12-01,joblessness
240,1998-12-01,joblessness
241,1998-12-01,employment
242,1998-12-01,employment
243,1998-12-01,employment
244,1998-12-01,employment
245,1998-12-01,employment
246,1998-12-01,employment
247,1998-12-01,employment
248,1998-12-01,employment
249,1998-12-01,employment
250,1998-12-01,employment
251,1998-12-01,employment
252,1998-12-01,employment
253,1998-12-01,employment
254,1998-12-01,joblessness
255,1998-12-01,employment
256,1998-12-01,HE
257,1998-12-01,HE
258,1998-12-01,HE
259,1998-12-01,HE
260,1998-12-01,joblessness
261,1998-12-01,employment
262,1998-12-01,joblessness
263,1998-12-01,employment
264,1998-12-01,joblessness
265,1998-12-01,employment
266,1998-12-01,employment
267,1998-12-01,employment
268,1998-12-01,employment
269,1998-12-01,HE
270,1998-12-01,joblessness
271,1998-12-01,employment
272,1998-12-01,employment
273,1998-12-01,HE
274,1998-12-01,training
275,1998-12-01,employment
276,1998-12-01,employment
277,1998-12-01,employment
278,1998-12-01,joblessness
279,1998-12-01,HE
280,1998-12-01,employment
281,1998-12-01,employment
282,1998-12-01,HE
283,1998-12-01,HE
284,1998-12-01,employment
285,1998-12-01,employment
286,1998-12-01,employment
287,1998-12-01,employment
288,1998-12-01,employment
289,1998-12-01,employment
290,1998-12-01,employment
291,1998-12-01,employment
292,1998-12-01,employment
293,1998-12-01,employment
294,1998-12-01,HE
295,1998-12-01,employment
296,1998-12-01,employment
297,1998-12-01,employment
298,1998-12-01,employment
299,1998-12-01,employment
300,1998-12-01,employment
301,1998-12-01,HE
302,1998-12-01,employment
303,1998-12-01,employment
304,1998-12-01,employment
305,1998-12-01,employment
306,1998-12-01,employment
307,1998-12-01,joblessness
308,1998-12-01,employment
309,1998-12-01,employment
310,1998-12-01,employment
311,1998-12-01,employment
312,1998-12-01,employment
313,1998-12-01,employment
314,1998-12-01,employment
315,1998-12-01,FE
316,1998-12-01,employment
317,1998-12-01,joblessness
318,1998-12-01,employment
319,1998-12-01,employment
320,1998-12-01,employment
321,1998-12-01,employment
322,1998-12-01,employment
323,1998-12-01,HE
324,1998-12-01,HE
325,1998-12-01,employment
326,1998-12-01,employment
327,1998-12-01,employment
328,1998-12-01,employment
329,1998-12-01,employment
330,1998-12-01,employment
331,1998-12-01,employment
332,1998-12-01,HE
333,1998-12-01,HE
334,1998-12-01,employment
335,1998-12-01,HE
336,1998-12-01,joblessness
337,1998-12-01,employment
338,1998-12-01,employment
339,1998-12-01,employment
340,1998-12-01,employment
341,1998-12-01,employment
342,1998-12-01,joblessness
343,1998-12-01,employment
344,1998-12-01,employment
345,1998-12-01,employment
346,1998-12-01,employment
347,1998-12-01,joblessness
348,1998-12-01,employment
349,1998-12-01,joblessness
350,1998-12-01,employment
351,1998-12-01,employment
352,1998-12-01,employment
353,1998-12-01,employment
354,1998-12-01,employment
355,1998-12-01,employment
356,1998-12-01,employment
357,1998-12-01,employment
358,1998-12-01,HE
359,1998-12-01,HE
360,1998-12-01,employment
361,1998-12-01,employment
362,1998-12-01,employment
363,1998-12-01,employment
364,1998-12-01,employment
365,1998-12-01,HE
366,1998-12-01,joblessness
367,1998-12-01,employment
368,1998-12-01,employment
369,1998-12-01,HE
370,1998-12-01,employment
371,1998-12-01,employment
372,1998-12-01,employment
373,1998-12-01,employment
374,1998-12-01,employment
375,1998-12-01,employment
376,1998-12-01,HE
377,1998-12-01,employment
378,1998-12-01,employment
379,1998-12-01,HE
380,1998-12-01,employment
381,1998-12-01,joblessness
382,1998-12-01,employment
383,1998-12-01,employment
384,1998-12-01,employment
385,1998-12-01,HE
386,1998-12-01,employment
387,1998-12-01,employment
388,1998-12-01,employment
389,1998-12-01,employment
390,1998-12-01,employment
391,1998-12-01,HE
392,1998-12-01,employment
393,1998-12-01,employment
394,1998-12-01,employment
395,1998-12-01,employment
396,1998-12-01,employment
397,1998-12-01,employment
398,1998-12-01,employment
399,1998-12-01,employment
400,1998-12-01,employment
401,1998-12-01,employment
402,1998-12-01,employment
403,1998-12-01,joblessness
404,1998-12-01,employment
405,1998-12-01,joblessness
406,1998-12-01,employment
407,1998-12-01,employment
408,1998-12-01,employment
409,1998-12-01,employment
410,1998-12-01,HE
411,1998-12-01,HE
412,1998-12-01,employment
413,1998-12-01,employment
414,1998-12-01,joblessness
415,1998-12-01,employment
416,1998-12-01,employment
417,1998-12-01,HE
418,1998-12-01,HE
419,1998-12-01,employment
420,1998-12-01,employment
421,1998-12-01,employment
422,1998-12-01,HE
423,1998-12-01,training
424,1998-12-01,employment
425,1998-12-01,employment
426,1998-12-01,employment
427,1998-12-01,employment
428,1998-12-01,employment
429,1998-12-01,joblessness
430,1998-12-01,employment
431,1998-12-01,employment
432,1998-12-01,employment
433,1998-12-01,employment
434,1998-12-01,HE
435,1998-12-01,employment
436,1998-12-01,employment
437,1998-12-01,employment
438,1998-12-01,employment
439,1998-12-01,employment
440,1998-12-01,employment
441,1998-12-01,employment
442,1998-12-01,employment
443,1998-12-01,employment
444,1998-12-01,employment
445,1998-12-01,HE
446,1998-12-01,employment
447,1998-12-01,employment
448,1998-12-01,HE
449,1998-12-01,employment
450,1998-12-01,HE
451,1998-12-01,HE
452,1998-12-01,HE
453,1998-12-01,employment
454,1998-12-01,HE
455,1998-12-01,joblessness
456,1998-12-01,HE
457,1998-12-01,employment
458,1998-12-01,HE
459,1998-12-01,HE
460,1998-12-01,HE
461,1998-12-01,HE
462,1998-12-01,employment
463,1998-12-01,training
464,1998-12-01,employment
465,1998-12-01,employment
466,1998-12-01,HE
467,1998-12-01,employment
468,1998-12-01,employment
469,1998-12-01,employment
470,1998-12-01,employment
471,1998-12-01,employment
472,1998-12-01,employment
473,1998-12-01,joblessness
474,1998-12-01,HE
475,1998-12-01,employment
476,1998-12-01,employment
477,1998-12-01,employment
478,1998-12-01,employment
479,1998-12-01,employment
480,1998-12-01,HE
481,1998-12-01,employment
482,1998-12-01,employment
483,1998-12-01,employment
484,1998-12-01,employment
485,1998-12-01,employment
486,1998-12-01,employment
487,1998-12-01,employment
488,1998-12-01,employment
489,1998-12-01,HE
490,1998-12-01,employment
491,1998-12-01,HE
492,1998-12-01,employment
493,1998-12-01,employment
494,1998-12-01,training
495,1998-12-01,joblessness
496,1998-12-01,employment
497,1998-12-01,employment
498,1998-12-01,HE
499,1998-12-01,employment
500,1998-12-01,employment
501,1998-12-01,employment
502,1998-12-01,employment
503,1998-12-01,HE
504,1998-12-01,HE
505,1998-12-01,HE
506,1998-12-01,employment
507,1998-12-01,employment
508,1998-12-01,employment
509,1998-12-01,employment
510,1998-12-01,joblessness
511,1998-12-01,HE
512,1998-12-01,employment
513,1998-12-01,training
514,1998-12-01,joblessness
515,1998-12-01,employment
516,1998-12-01,HE
517,1998-12-01,employment
518,1998-12-01,employment
519,1998-12-01,employment
520,1998-12-01,employment
521,1998-12-01,employment
522,1998-12-01,training
523,1998-12-01,employment
524,1998-12-01,employment
525,1998-12-01,employment
526,1998-12-01,employment
527,1998-12-01,employment
528,1998-12-01,employment
529,1998-12-01,joblessness
530,1998-12-01,employment
531,1998-12-01,HE
532,1998-12-01,employment
533,1998-12-01,HE
534,1998-12-01,employment
535,1998-12-01,employment
536,1998-12-01,employment
537,1998-12-01,joblessness
538,1998-12-01,HE
539,1998-12-01,employment
540,1998-12-01,employment
541,1998-12-01,HE
542,1998-12-01,employment
543,1998-12-01,employment
544,1998-12-01,HE
545,1998-12-01,employment
546,1998-12-01,employment
547,1998-12-01,employment
548,1998-12-01,employment
549,1998-12-01,employment
550,1998-12-01,employment
551,1998-12-01,employment
552,1998-12-01,employment
553,1998-12-01,employment
554,1998-12-01,HE
555,1998-12-01,employment
556,1998-12-01,HE
557,1998-12-01,employment
558,1998-12-01,employment
559,1998-12-01,employment
560,1998-12-01,employment
561,1998-12-01,HE
562,1998-12-01,joblessness
563,1998-12-01,employment
564,1998-12-01,employment
565,1998-12-01,employment
566,1998-12-01,employment
567,1998-12-01,employment
568,1998-12-01,employment
569,1998-12-01,employment
570,1998-12-01,employment
571,1998-12-01,employment
572,1998-12-01,employment
573,1998-12-01,employment
574,1998-12-01,employment
575,1998-12-01,employment
576,1998-12-01,FE
577,1998-12-01,FE
578,1998-12-01,employment
579,1998-12-01,employment
580,1998-12-01,employment
581,1998-12-01,HE
582,1998-12-01,employment
583,1998-12-01,HE
584,1998-12-01,joblessness
585,1998-12-01,employment
586,1998-12-01,employment
587,1998-12-01,HE
588,1998-12-01,employment
589,1998-12-01,employment
590,1998-12-01,employment
591,1998-12-01,employment
592,1998-12-01,employment
593,1998-12-01,employment
594,1998-12-01,joblessness
595,1998-12-01,employment
596,1998-12-01,employment
597,1998-12-01,employment
598,1998-12-01,employment
599,1998-12-01,employment
600,1998-12-01,employment
601,1998-12-01,HE
602,1998-12-01,employment
603,1998-12-01,employment
604,1998-12-01,HE
605,1998-12-01,employment
606,1998-12-01,employment
607,1998-12-01,HE
608,1998-12-01,FE
609,1998-12-01,HE
610,1998-12-01,HE
611,1998-12-01,employment
612,1998-12-01,HE
613,1998-12-01,HE
614,1998-12-01,HE
615,1998-12-01,HE
616,1998-12-01,employment
617,1998-12-01,employment
618,1998-12-01,joblessness
619,1998-12-01,employment
620,1998-12-01,joblessness
621,1998-12-01,HE
622,1998-12-01,HE
623,1998-12-01,employment
624,1998-12-01,employment
625,1998-12-01,employment
626,1998-12-01,employment
627,1998-12-01,joblessness
628,1998-12-01,employment
629,1998-12-01,employment
630,1998-12-01,employment
631,1998-12-01,employment
632,1998-12-01,employment
633,1998-12-01,employment
634,1998-12-01,employment
635,1998-12-01,employment
636,1998-12-01,employment
637,1998-12-01,employment
638,1998-12-01,employment
639,1998-12-01,employment
640,1998-12-01,joblessness
641,1998-12-01,joblessness
642,1998-12-01,employment
643,1998-12-01,employment
644,1998-12-01,training
645,1998-12-01,employment
646,1998-12-01,HE
647,1998-12-01,joblessness
648,1998-12-01,employment
649,1998-12-01,employment
650,1998-12-01,employment
651,1998-12-01,HE
652,1998-12-01,joblessness
653,1998-12-01,employment
654,1998-12-01,employment
655,1998-12-01,employment
656,1998-12-01,HE
657,1998-12-01,employment
658,1998-12-01,joblessness
659,1998-12-01,employment
660,1998-12-01,joblessness
661,1998-12-01,employment
662,1998-12-01,employment
663,1998-12-01,joblessness
664,1998-12-01,employment
665,1998-12-01,joblessness
666,1998-12-01,joblessness
667,1998-12-01,employment
668,1998-12-01,joblessness
669,1998-12-01,joblessness
670,1998-12-01,joblessness
671,1998-12-01,joblessness
672,1998-12-01,employment
673,1998-12-01,employment
674,1998-12-01,joblessness
675,1998-12-01,employment
676,1998-12-01,FE
677,1998-12-01,HE
678,1998-12-01,employment
679,1998-12-01,employment
680,1998-12-01,employment
681,1998-12-01,employment
682,1998-12-01,employment
683,1998-12-01,employment
684,1998-12-01,employment
685,1998-12-01,HE
686,1998-12-01,training
687,1998-12-01,joblessness
688,1998-12-01,employment
689,1998-12-01,joblessness
690,1998-12-01,employment
691,1998-12-01,employment
692,1998-12-01,HE
693,1998-12-01,employment
694,1998-12-01,employment
695,1998-12-01,employment
696,1998-12-01,employment
697,1998-12-01,training
698,1998-12-01,employment
699,1998-12-01,employment
700,1998-12-01,employment
701,1998-12-01,employment
702,1998-12-01,employment
703,1998-12-01,employment
704,1998-12-01,FE
705,1998-12-01,joblessness
706,1998-12-01,employment
707,1998-12-01,employment
708,1998-12-01,HE
709,1998-12-01,joblessness
710,1998-12-01,HE
711,1998-12-01,employment
712,1998-12-01,employment
1,1999-01-01,employment
2,1999-01-01,HE
3,1999-01-01,employment
4,1999-01-01,joblessness
5,1999-01-01,HE
6,1999-01-01,employment
7,1999-01-01,employment
8,1999-01-01,employment
9,1999-01-01,employment
10,1999-01-01,joblessness
11,1999-01-01,HE
12,1999-01-01,employment
13,1999-01-01,HE
14,1999-01-01,joblessness
15,1999-01-01,joblessness
16,1999-01-01,joblessness
17,1999-01-01,employment
18,1999-01-01,training
19,1999-01-01,employment
20,1999-01-01,joblessness
21,1999-01-01,joblessness
22,1999-01-01,employment
23,1999-01-01,employment
24,1999-01-01,joblessness
25,1999-01-01,HE
26,1999-01-01,employment
27,1999-01-01,HE
28,1999-01-01,joblessness
29,1999-01-01,joblessness
30,1999-01-01,employment
31,1999-01-01,employment
32,1999-01-01,HE
33,1999-01-01,employment
34,1999-01-01,HE
35,1999-01-01,HE
36,1999-01-01,HE
37,1999-01-01,employment
38,1999-01-01,employment
39,1999-01-01,employment
40,1999-01-01,employment
41,1999-01-01,employment
42,1999-01-01,employment
43,1999-01-01,HE
44,1999-01-01,HE
45,1999-01-01,HE
46,1999-01-01,employment
47,1999-01-01,training
48,1999-01-01,HE
49,1999-01-01,HE
50,1999-01-01,HE
51,1999-01-01,HE
52,1999-01-01,FE
53,1999-01-01,HE
54,1999-01-01,employment
55,1999-01-01,employment
56,1999-01-01,employment
57,1999-01-01,HE
58,1999-01-01,employment
59,1999-01-01,employment
60,1999-01-01,employment
61,1999-01-01,employment
62,1999-01-01,joblessness
63,1999-01-01,HE
64,1999-01-01,employment
65,1999-01-01,employment
66,1999-01-01,employment
67,1999-01-01,HE
68,1999-01-01,employment
69,1999-01-01,employment
70,1999-01-01,employment
71,1999-01-01,employment
72,1999-01-01,joblessness
73,1999-01-01,employment
74,1999-01-01,employment
75,1999-01-01,employment
76,1999-01-01,employment
77,1999-01-01,employment
78,1999-01-01,employment
79,1999-01-01,employment
80,1999-01-01,employment
81,1999-01-01,employment
82,1999-01-01,employment
83,1999-01-01,HE
84,1999-01-01,employment
85,1999-01-01,employment
86,1999-01-01,joblessness
87,1999-01-01,employment
88,1999-01-01,employment
89,1999-01-01,joblessness
90,1999-01-01,employment
91,1999-01-01,employment
92,1999-01-01,employment
93,1999-01-01,employment
94,1999-01-01,joblessness
95,1999-01-01,employment
96,1999-01-01,employment
97,1999-01-01,employment
98,1999-01-01,employment
99,1999-01-01,joblessness
100,1999-01-01,employment
101,1999-01-01,joblessness
102,1999-01-01,joblessness
103,1999-01-01,employment
104,1999-01-01,training
105,1999-01-01,employment
106,1999-01-01,employment
107,1999-01-01,employment
108,1999-01-01,employment
109,1999-01-01,employment
110,1999-01-01,employment
111,1999-01-01,training
112,1999-01-01,HE
113,1999-01-01,joblessness
114,1999-01-01,employment
115,1999-01-01,HE
116,1999-01-01,employment
117,1999-01-01,employment
118,1999-01-01,employment
119,1999-01-01,employment
120,1999-01-01,employment
121,1999-01-01,employment
122,1999-01-01,employment
123,1999-01-01,employment
124,1999-01-01,employment
125,1999-01-01,employment
126,1999-01-01,employment
127,1999-01-01,employment
128,1999-01-01,employment
129,1999-01-01,HE
130,1999-01-01,HE
131,1999-01-01,employment
132,1999-01-01,employment
133,1999-01-01,HE
134,1999-01-01,employment
135,1999-01-01,employment
136,1999-01-01,employment
137,1999-01-01,employment
138,1999-01-01,joblessness
139,1999-01-01,employment
140,1999-01-01,employment
141,1999-01-01,employment
142,1999-01-01,employment
143,1999-01-01,HE
144,1999-01-01,employment
145,1999-01-01,employment
146,1999-01-01,employment
147,1999-01-01,employment
148,1999-01-01,employment
149,1999-01-01,employment
150,1999-01-01,employment
151,1999-01-01,employment
152,1999-01-01,employment
153,1999-01-01,joblessness
154,1999-01-01,employment
155,1999-01-01,employment
156,1999-01-01,employment
157,1999-01-01,employment
158,1999-01-01,employment
159,1999-01-01,employment
160,1999-01-01,employment
161,1999-01-01,employment
162,1999-01-01,employment
163,1999-01-01,employment
164,1999-01-01,employment
165,1999-01-01,employment
166,1999-01-01,employment
167,1999-01-01,employment
168,1999-01-01,employment
169,1999-01-01,employment
170,1999-01-01,employment
171,1999-01-01,joblessness
172,1999-01-01,employment
173,1999-01-01,employment
174,1999-01-01,employment
175,1999-01-01,HE
176,1999-01-01,employment
177,1999-01-01,employment
178,1999-01-01,employment
179,1999-01-01,employment
180,1999-01-01,employment
181,1999-01-01,HE
182,1999-01-01,employment
183,1999-01-01,employment
184,1999-01-01,employment
185,1999-01-01,employment
186,1999-01-01,employment
187,1999-01-01,employment
188,1999-01-01,joblessness
189,1999-01-01,employment
190,1999-01-01,employment
191,1999-01-01,employment
192,1999-01-01,employment
193,1999-01-01,employment
194,1999-01-01,employment
195,1999-01-01,employment
196,1999-01-01,joblessness
197,1999-01-01,employment
198,1999-01-01,HE
199,1999-01-01,employment
200,1999-01-01,employment
201,1999-01-01,employment
202,1999-01-01,employment
203,1999-01-01,employment
204,1999-01-01,employment
205,1999-01-01,employment
206,1999-01-01,HE
207,1999-01-01,HE
208,1999-01-01,HE
209,1999-01-01,employment
210,1999-01-01,employment
211,1999-01-01,employment
212,1999-01-01,employment
213,1999-01-01,employment
214,1999-01-01,employment
215,1999-01-01,employment
216,1999-01-01,HE
217,1999-01-01,employment
218,1999-01-01,employment
219,1999-01-01,joblessness
220,1999-01-01,HE
221,1999-01-01,joblessness
222,1999-01-01,FE
223,1999-01-01,employment
224,1999-01-01,employment
225,1999-01-01,employment
226,1999-01-01,joblessness
227,1999-01-01,joblessness
228,1999-01-01,HE
229,1999-01-01,joblessness
230,1999-01-01,HE
231,1999-01-01,employment
232,1999-01-01,joblessness
233,1999-01-01,HE
234,1999-01-01,HE
235,1999-01-01,employment
236,1999-01-01,HE
237,1999-01-01,employment
238,1999-01-01,HE
239,1999-01-01,joblessness
240,1999-01-01,joblessness
241,1999-01-01,employment
242,1999-01-01,employment
243,1999-01-01,employment
244,1999-01-01,employment
245,1999-01-01,employment
246,1999-01-01,employment
247,1999-01-01,employment
248,1999-01-01,employment
249,1999-01-01,employment
250,1999-01-01,employment
251,1999-01-01,employment
252,1999-01-01,employment
253,1999-01-01,employment
254,1999-01-01,joblessness
255,1999-01-01,employment
256,1999-01-01,HE
257,1999-01-01,HE
258,1999-01-01,HE
259,1999-01-01,HE
260,1999-01-01,joblessness
261,1999-01-01,employment
262,1999-01-01,joblessness
263,1999-01-01,employment
264,1999-01-01,joblessness
265,1999-01-01,employment
266,1999-01-01,employment
267,1999-01-01,employment
268,1999-01-01,employment
269,1999-01-01,HE
270,1999-01-01,joblessness
271,1999-01-01,employment
272,1999-01-01,employment
273,1999-01-01,HE
274,1999-01-01,training
275,1999-01-01,employment
276,1999-01-01,employment
277,1999-01-01,employment
278,1999-01-01,joblessness
279,1999-01-01,HE
280,1999-01-01,employment
281,1999-01-01,employment
282,1999-01-01,HE
283,1999-01-01,HE
284,1999-01-01,employment
285,1999-01-01,employment
286,1999-01-01,employment
287,1999-01-01,employment
288,1999-01-01,employment
289,1999-01-01,employment
290,1999-01-01,employment
291,1999-01-01,employment
292,1999-01-01,employment
293,1999-01-01,employment
294,1999-01-01,HE
295,1999-01-01,employment
296,1999-01-01,employment
297,1999-01-01,employment
298,1999-01-01,employment
299,1999-01-01,employment
300,1999-01-01,employment
301,1999-01-01,HE
302,1999-01-01,employment
303,1999-01-01,employment
304,1999-01-01,employment
305,1999-01-01,employment
306,1999-01-01,employment
307,1999-01-01,joblessness
308,1999-01-01,employment
309,1999-01-01,employment
310,1999-01-01,employment
311,1999-01-01,employment
312,1999-01-01,employment
313,1999-01-01,employment
314,1999-01-01,employment
315,1999-01-01,FE
316,1999-01-01,employment
317,1999-01-01,joblessness
318,1999-01-01,employment
319,1999-01-01,employment
320,1999-01-01,employment
321,1999-01-01,employment
322,1999-01-01,employment
323,1999-01-01,HE
324,1999-01-01,HE
325,1999-01-01,employment
326,1999-01-01,employment
327,1999-01-01,employment
328,1999-01-01,employment
329,1999-01-01,employment
330,1999-01-01,employment
331,1999-01-01,employment
332,1999-01-01,HE
333,1999-01-01,HE
334,1999-01-01,employment
335,1999-01-01,HE
336,1999-01-01,joblessness
337,1999-01-01,employment
338,1999-01-01,employment
339,1999-01-01,employment
340,1999-01-01,employment
341,1999-01-01,employment
342,1999-01-01,joblessness
343,1999-01-01,employment
344,1999-01-01,employment
345,1999-01-01,employment
346,1999-01-01,employment
347,1999-01-01,joblessness
348,1999-01-01,employment
349,1999-01-01,joblessness
350,1999-01-01,employment
351,1999-01-01,employment
352,1999-01-01,employment
353,1999-01-01,employment
354,1999-01-01,employment
355,1999-01-01,employment
356,1999-01-01,employment
357,1999-01-01,employment
358,1999-01-01,HE
359,1999-01-01,HE
360,1999-01-01,employment
361,1999-01-01,employment
362,1999-01-01,employment
363,1999-01-01,employment
364,1999-01-01,employment
365,1999-01-01,HE
366,1999-01-01,joblessness
367,1999-01-01,employment
368,1999-01-01,employment
369,1999-01-01,HE
370,1999-01-01,employment
371,1999-01-01,employment
372,1999-01-01,employment
373,1999-01-01,employment
374,1999-01-01,employment
375,1999-01-01,employment
376,1999-01-01,HE
377,1999-01-01,employment
378,1999-01-01,employment
379,1999-01-01,HE
380,1999-01-01,employment
381,1999-01-01,joblessness
382,1999-01-01,employment
383,1999-01-01,employment
384,1999-01-01,employment
385,1999-01-01,HE
386,1999-01-01,employment
387,1999-01-01,employment
388,1999-01-01,employment
389,1999-01-01,employment
390,1999-01-01,employment
391,1999-01-01,HE
392,1999-01-01,employment
393,1999-01-01,employment
394,1999-01-01,employment
395,1999-01-01,employment
396,1999-01-01,employment
397,1999-01-01,employment
398,1999-01-01,employment
399,1999-01-01,employment
400,1999-01-01,employment
401,1999-01-01,employment
402,1999-01-01,employment
403,1999-01-01,joblessness
404,1999-01-01,employment
405,1999-01-01,joblessness
406,1999-01-01,employment
407,1999-01-01,employment
408,1999-01-01,employment
409,1999-01-01,employment
410,1999-01-01,HE
411,1999-01-01,HE
412,1999-01-01,employment
413,1999-01-01,employment
414,1999-01-01,joblessness
415,1999-01-01,employment
416,1999-01-01,employment
417,1999-01-01,HE
418,1999-01-01,HE
419,1999-01-01,employment
420,1999-01-01,employment
421,1999-01-01,employment
422,1999-01-01,HE
423,1999-01-01,training
424,1999-01-01,employment
425,1999-01-01,employment
426,1999-01-01,employment
427,1999-01-01,employment
428,1999-01-01,employment
429,1999-01-01,joblessness
430,1999-01-01,employment
431,1999-01-01,employment
432,1999-01-01,employment
433,1999-01-01,employment
434,1999-01-01,HE
435,1999-01-01,employment
436,1999-01-01,employment
437,1999-01-01,employment
438,1999-01-01,employment
439,1999-01-01,employment
440,1999-01-01,employment
441,1999-01-01,employment
442,1999-01-01,employment
443,1999-01-01,employment
444,1999-01-01,employment
445,1999-01-01,HE
446,1999-01-01,employment
447,1999-01-01,employment
448,1999-01-01,HE
449,1999-01-01,employment
450,1999-01-01,HE
451,1999-01-01,HE
452,1999-01-01,HE
453,1999-01-01,employment
454,1999-01-01,HE
455,1999-01-01,joblessness
456,1999-01-01,HE
457,1999-01-01,employment
458,1999-01-01,HE
459,1999-01-01,HE
460,1999-01-01,HE
461,1999-01-01,HE
462,1999-01-01,employment
463,1999-01-01,training
464,1999-01-01,employment
465,1999-01-01,employment
466,1999-01-01,HE
467,1999-01-01,employment
468,1999-01-01,employment
469,1999-01-01,employment
470,1999-01-01,employment
471,1999-01-01,employment
472,1999-01-01,employment
473,1999-01-01,joblessness
474,1999-01-01,HE
475,1999-01-01,employment
476,1999-01-01,employment
477,1999-01-01,employment
478,1999-01-01,employment
479,1999-01-01,employment
480,1999-01-01,HE
481,1999-01-01,employment
482,1999-01-01,employment
483,1999-01-01,employment
484,1999-01-01,employment
485,1999-01-01,employment
486,1999-01-01,employment
487,1999-01-01,employment
488,1999-01-01,employment
489,1999-01-01,HE
490,1999-01-01,employment
491,1999-01-01,HE
492,1999-01-01,employment
493,1999-01-01,employment
494,1999-01-01,training
495,1999-01-01,joblessness
496,1999-01-01,employment
497,1999-01-01,employment
498,1999-01-01,HE
499,1999-01-01,employment
500,1999-01-01,employment
501,1999-01-01,joblessness
502,1999-01-01,employment
503,1999-01-01,HE
504,1999-01-01,HE
505,1999-01-01,HE
506,1999-01-01,employment
507,1999-01-01,employment
508,1999-01-01,employment
509,1999-01-01,employment
510,1999-01-01,joblessness
511,1999-01-01,HE
512,1999-01-01,employment
513,1999-01-01,training
514,1999-01-01,joblessness
515,1999-01-01,joblessness
516,1999-01-01,HE
517,1999-01-01,employment
518,1999-01-01,employment
519,1999-01-01,employment
520,1999-01-01,employment
521,1999-01-01,employment
522,1999-01-01,training
523,1999-01-01,employment
524,1999-01-01,employment
525,1999-01-01,employment
526,1999-01-01,employment
527,1999-01-01,employment
528,1999-01-01,employment
529,1999-01-01,joblessness
530,1999-01-01,employment
531,1999-01-01,HE
532,1999-01-01,employment
533,1999-01-01,HE
534,1999-01-01,employment
535,1999-01-01,employment
536,1999-01-01,employment
537,1999-01-01,joblessness
538,1999-01-01,HE
539,1999-01-01,employment
540,1999-01-01,employment
541,1999-01-01,HE
542,1999-01-01,employment
543,1999-01-01,employment
544,1999-01-01,HE
545,1999-01-01,employment
546,1999-01-01,employment
547,1999-01-01,employment
548,1999-01-01,employment
549,1999-01-01,employment
550,1999-01-01,employment
551,1999-01-01,employment
552,1999-01-01,employment
553,1999-01-01,employment
554,1999-01-01,HE
555,1999-01-01,employment
556,1999-01-01,HE
557,1999-01-01,employment
558,1999-01-01,employment
559,1999-01-01,employment
560,1999-01-01,employment
561,1999-01-01,HE
562,1999-01-01,joblessness
563,1999-01-01,employment
564,1999-01-01,employment
565,1999-01-01,employment
566,1999-01-01,employment
567,1999-01-01,employment
568,1999-01-01,employment
569,1999-01-01,employment
570,1999-01-01,employment
571,1999-01-01,employment
572,1999-01-01,employment
573,1999-01-01,employment
574,1999-01-01,employment
575,1999-01-01,employment
576,1999-01-01,FE
577,1999-01-01,FE
578,1999-01-01,employment
579,1999-01-01,employment
580,1999-01-01,employment
581,1999-01-01,HE
582,1999-01-01,employment
583,1999-01-01,HE
584,1999-01-01,joblessness
585,1999-01-01,employment
586,1999-01-01,employment
587,1999-01-01,HE
588,1999-01-01,employment
589,1999-01-01,employment
590,1999-01-01,employment
591,1999-01-01,employment
592,1999-01-01,employment
593,1999-01-01,employment
594,1999-01-01,joblessness
595,1999-01-01,employment
596,1999-01-01,employment
597,1999-01-01,employment
598,1999-01-01,employment
599,1999-01-01,employment
600,1999-01-01,employment
601,1999-01-01,HE
602,1999-01-01,employment
603,1999-01-01,employment
604,1999-01-01,HE
605,1999-01-01,employment
606,1999-01-01,employment
607,1999-01-01,HE
